date,home_team,away_team,team,scorer,assist,minute,own_goal,penalty
1954-06-19,France,Mexico,Mexico,Tomás Balcázar,,85,False,False
1954-06-19,France,Mexico,France,Raymond Kopa,,88,False,True
1954-06-20,Hungary,West Germany,Hungary,Sándor Kocsis,,3,False,False
1954-06-20,Hungary,West Germany,Hungary,Ferenc Puskás,,17,False,False
1954-06-20,Hungary,West Germany,Hungary,Sándor Kocsis,,21,False,False
1954-06-20,Hungary,West Germany,West Germany,Alfred Pfaff,,25,False,False
1954-06-20,Hungary,West Germany,Hungary,Nándor Hidegkuti,,52,False,False
1954-06-20,Hungary,West Germany,Hungary,Nándor Hidegkuti,,54,False,False
1954-06-20,Hungary,West Germany,Hungary,Sándor Kocsis,,69,False,False
1954-06-20,Hungary,West Germany,Hungary,József Tóth,,75,False,False
1954-06-20,Hungary,West Germany,West Germany,Helmut Rahn,,77,False,False
1954-06-20,Hungary,West Germany,Hungary,Sándor Kocsis,,78,False,False
1954-06-20,Hungary,West Germany,West Germany,Richard Herrmann,,84,False,False
1954-06-20,Turkey,South Korea,Turkey,Suat Mamat,,10,False,False
1954-06-20,Turkey,South Korea,Turkey,Lefter Küçükandonyadis,,24,False,False
1954-06-20,Turkey,South Korea,Turkey,Suat Mamat,,30,False,False
1954-06-20,Turkey,South Korea,Turkey,Burhan Sargun,,37,False,False
1954-06-20,Turkey,South Korea,Turkey,Burhan Sargun,,64,False,False
1954-06-20,Turkey,South Korea,Turkey,Burhan Sargun,,70,False,False
1954-06-20,Turkey,South Korea,Turkey,Erol Keskin,,76,False,False
1954-06-20,Italy,Belgium,Italy,Egisto Pandolfini,,41,False,True
1954-06-20,Italy,Belgium,Italy,Carlo Galli,,48,False,False
1954-06-20,Italy,Belgium,Italy,Amleto Frignani,,58,False,False
1954-06-20,Italy,Belgium,Italy,Benito Lorenzi,,78,False,False
1954-06-20,Italy,Belgium,Belgium,Léopold Anoul,,81,False,False
1954-06-20,England,Switzerland,England,Jimmy Mullen,,43,False,False
1954-06-20,England,Switzerland,England,Dennis Wilshaw,,69,False,False
1954-06-23,West Germany,Turkey,West Germany,Ottmar Walter,,7,False,False
1954-06-23,West Germany,Turkey,West Germany,Hans Schäfer,,12,False,False
1954-06-23,West Germany,Turkey,Turkey,Mustafa Ertan,,21,False,False
1954-06-23,West Germany,Turkey,West Germany,Max Morlock,,30,False,False
1954-06-23,West Germany,Turkey,West Germany,Max Morlock,,60,False,False
1954-06-23,West Germany,Turkey,West Germany,Fritz Walter,,62,False,False
1954-06-23,West Germany,Turkey,West Germany,Max Morlock,,77,False,False
1954-06-23,West Germany,Turkey,West Germany,Hans Schäfer,,79,False,False
1954-06-23,West Germany,Turkey,Turkey,Lefter Küçükandonyadis,,82,False,False
1954-06-23,Switzerland,Italy,Switzerland,Josef Hügi,,14,False,False
1954-06-23,Switzerland,Italy,Switzerland,Robert Ballaman,,48,False,False
1954-06-23,Switzerland,Italy,Italy,Fulvio Nesti,,67,False,False
1954-06-23,Switzerland,Italy,Switzerland,Josef Hügi,,85,False,False
1954-06-23,Switzerland,Italy,Switzerland,Jacques Fatton,,90,False,False
1954-06-26,Austria,Switzerland,Switzerland,Robert Ballaman,,16,False,False
1954-06-26,Austria,Switzerland,Switzerland,Josef Hügi,,17,False,False
1954-06-26,Austria,Switzerland,Switzerland,Josef Hügi,,19,False,False
1954-06-26,Austria,Switzerland,Austria,Theodor Wagner,,25,False,False
1954-06-26,Austria,Switzerland,Austria,Alfred Körner,,26,False,False
1954-06-26,Austria,Switzerland,Austria,Theodor Wagner,,27,False,False
1954-06-26,Austria,Switzerland,Austria,Ernst Ocwirk,,32,False,False
1954-06-26,Austria,Switzerland,Austria,Alfred Körner,,34,False,False
1954-06-26,Austria,Switzerland,Switzerland,Robert Ballaman,,39,False,False
1954-06-26,Austria,Switzerland,Austria,Theodor Wagner,,53,False,False
1954-06-26,Austria,Switzerland,Switzerland,Josef Hügi,,60,False,False
1954-06-26,Austria,Switzerland,Austria,Erich Probst,,76,False,False
1954-06-26,Uruguay,England,Uruguay,Carlos Borges,,5,False,False
1954-06-26,Uruguay,England,England,Nat Lofthouse,,16,False,False
1954-06-26,Uruguay,England,Uruguay,Obdulio Varela,,39,False,False
1954-06-26,Uruguay,England,Uruguay,Juan Alberto Schiaffino,,46,False,False
1954-06-26,Uruguay,England,England,Tom Finney,,67,False,False
1954-06-26,Uruguay,England,Uruguay,Javier Ambrois,,78,False,False
1954-06-27,Hungary,Brazil,Hungary,Nándor Hidegkuti,,4,False,False
1954-06-27,Hungary,Brazil,Hungary,Sándor Kocsis,,7,False,False
1954-06-27,Hungary,Brazil,Brazil,Djalma Santos,,18,False,True
1954-06-27,Hungary,Brazil,Hungary,Mihály Lantos,,60,False,True
1954-06-27,Hungary,Brazil,Brazil,not applicable Julinho,,65,False,False
1954-06-27,Hungary,Brazil,Hungary,Sándor Kocsis,,88,False,False
1954-06-27,West Germany,Yugoslavia,West Germany,Ivica Horvat,,9,True,False
1954-06-27,West Germany,Yugoslavia,West Germany,Helmut Rahn,,85,False,False
1954-06-30,Hungary,Uruguay,Hungary,Zoltán Czibor,,13,False,False
1954-06-30,Hungary,Uruguay,Hungary,Nándor Hidegkuti,,46,False,False
1954-06-30,Hungary,Uruguay,Uruguay,Juan Hohberg,,75,False,False
1954-06-30,Hungary,Uruguay,Uruguay,Juan Hohberg,,86,False,False
1954-06-30,Hungary,Uruguay,Hungary,Sándor Kocsis,,111,False,False
1954-06-30,Hungary,Uruguay,Hungary,Sándor Kocsis,,116,False,False
1954-06-30,West Germany,Austria,West Germany,Hans Schäfer,,31,False,False
1954-06-30,West Germany,Austria,West Germany,Max Morlock,,47,False,False
1954-06-30,West Germany,Austria,Austria,Erich Probst,,51,False,False
1954-06-30,West Germany,Austria,West Germany,Fritz Walter,,54,False,True
1954-06-30,West Germany,Austria,West Germany,Ottmar Walter,,61,False,False
1954-06-30,West Germany,Austria,West Germany,Fritz Walter,,64,False,True
1954-06-30,West Germany,Austria,West Germany,Ottmar Walter,,89,False,False
1954-07-03,Austria,Uruguay,Austria,Ernst Stojaspal,,16,False,True
1954-07-03,Austria,Uruguay,Uruguay,Juan Hohberg,,22,False,False
1954-07-03,Austria,Uruguay,Austria,Luis Cruz,,59,True,False
1954-07-03,Austria,Uruguay,Austria,Ernst Ocwirk,,89,False,False
1954-07-04,West Germany,Hungary,Hungary,Ferenc Puskás,,6,False,False
1954-07-04,West Germany,Hungary,Hungary,Zoltán Czibor,,8,False,False
1954-07-04,West Germany,Hungary,West Germany,Max Morlock,,10,False,False
1954-07-04,West Germany,Hungary,West Germany,Helmut Rahn,,18,False,False
1954-07-04,West Germany,Hungary,West Germany,Helmut Rahn,,84,False,False
1958-06-08,Sweden,Mexico,Sweden,Agne Simonsson,,17,False,False
1958-06-08,Sweden,Mexico,Sweden,Nils Liedholm,,57,False,True
1958-06-08,Sweden,Mexico,Sweden,Agne Simonsson,,64,False,False
1958-06-08,Argentina,West Germany,Argentina,Oreste Corbatta,,3,False,False
1958-06-08,Argentina,West Germany,West Germany,Helmut Rahn,,32,False,False
1958-06-08,Argentina,West Germany,West Germany,Uwe Seeler,,42,False,False
1958-06-08,Argentina,West Germany,West Germany,Helmut Rahn,,79,False,False
1958-06-08,Northern Ireland,Czechoslovakia,Northern Ireland,Wilbur Cush,,21,False,False
1958-06-08,France,Paraguay,Paraguay,Florencio Amarilla,,20,False,False
1958-06-08,France,Paraguay,France,Just Fontaine,,24,False,False
1958-06-08,France,Paraguay,France,Just Fontaine,,30,False,False
1958-06-08,France,Paraguay,Paraguay,Florencio Amarilla,,44,False,True
1958-06-08,France,Paraguay,Paraguay,Jorge Lino Romero,,50,False,False
1958-06-08,France,Paraguay,France,Roger Piantoni,,52,False,False
1958-06-08,France,Paraguay,France,Maryan Wisnieski,,61,False,False
1958-06-08,France,Paraguay,France,Just Fontaine,,67,False,False
1958-06-08,France,Paraguay,France,Raymond Kopa,,70,False,False
1958-06-08,France,Paraguay,France,Jean Vincent,,83,False,False
1958-06-08,Yugoslavia,Scotland,Yugoslavia,Aleksandar Petaković,,6,False,False
1958-06-08,Yugoslavia,Scotland,Scotland,Jimmy Murray,,49,False,False
1958-06-08,Hungary,Wales,Hungary,József Bozsik,,5,False,False
1958-06-08,Hungary,Wales,Wales,John Charles,,27,False,False
1958-06-08,Brazil,Austria,Brazil,José Altafini,,37,False,False
1958-06-08,Brazil,Austria,Brazil,Nílton Santos,,50,False,False
1958-06-08,Brazil,Austria,Brazil,José Altafini,,85,False,False
1958-06-08,Soviet Union,England,Soviet Union,Nikita Simonyan,,13,False,False
1958-06-08,Soviet Union,England,Soviet Union,Aleksandr Ivanov,,56,False,False
1958-06-08,Soviet Union,England,England,Derek Kevan,,66,False,False
1958-06-08,Soviet Union,England,England,Tom Finney,,85,False,True
1958-06-11,Argentina,Northern Ireland,Northern Ireland,Peter McParland,,4,False,False
1958-06-11,Argentina,Northern Ireland,Argentina,Oreste Corbatta,,37,False,True
1958-06-11,Argentina,Northern Ireland,Argentina,Norberto Menéndez,,56,False,False
1958-06-11,Argentina,Northern Ireland,Argentina,Ludovico Avio,,60,False,False
1958-06-11,West Germany,Czechoslovakia,Czechoslovakia,Milan Dvořák,,24,False,True
1958-06-11,West Germany,Czechoslovakia,Czechoslovakia,Zdeněk Zikán,,42,False,False
1958-06-11,West Germany,Czechoslovakia,West Germany,Hans Schäfer,,60,False,False
1958-06-11,West Germany,Czechoslovakia,West Germany,Helmut Rahn,,71,False,False
1958-06-11,Paraguay,Scotland,Paraguay,Juan Bautista Agüero,,4,False,False
1958-06-11,Paraguay,Scotland,Scotland,Jackie Mudie,,24,False,False
1958-06-11,Paraguay,Scotland,Paraguay,Cayetano Ré,,45,False,False
1958-06-11,Paraguay,Scotland,Paraguay,José Parodi,,73,False,False
1958-06-11,Paraguay,Scotland,Scotland,Bobby Collins,,74,False,False
1958-06-11,Yugoslavia,France,France,Just Fontaine,,4,False,False
1958-06-11,Yugoslavia,France,Yugoslavia,Aleksandar Petaković,,16,False,False
1958-06-11,Yugoslavia,France,Yugoslavia,Todor Veselinović,,63,False,False
1958-06-11,Yugoslavia,France,France,Just Fontaine,,85,False,False
1958-06-11,Yugoslavia,France,Yugoslavia,Todor Veselinović,,88,False,False
1958-06-11,Mexico,Wales,Wales,Ivor Allchurch,,32,False,False
1958-06-11,Mexico,Wales,Mexico,Jaime Belmonte,,89,False,False
1958-06-11,Soviet Union,Austria,Soviet Union,Anatoli Ilyin,,15,False,False
1958-06-11,Soviet Union,Austria,Soviet Union,Valentin Ivanov,,62,False,False
1958-06-12,Sweden,Hungary,Sweden,Kurt Hamrin,,34,False,False
1958-06-12,Sweden,Hungary,Sweden,Kurt Hamrin,,55,False,False
1958-06-12,Sweden,Hungary,Hungary,Lajos Tichy,,77,False,False
1958-06-15,Czechoslovakia,Argentina,Czechoslovakia,Milan Dvořák,,8,False,False
1958-06-15,Czechoslovakia,Argentina,Czechoslovakia,Zdeněk Zikán,,17,False,False
1958-06-15,Czechoslovakia,Argentina,Czechoslovakia,Zdeněk Zikán,,40,False,False
1958-06-15,Czechoslovakia,Argentina,Argentina,Oreste Corbatta,,65,False,True
1958-06-15,Czechoslovakia,Argentina,Czechoslovakia,Jiří Feureisl,,69,False,False
1958-06-15,Czechoslovakia,Argentina,Czechoslovakia,Václav Hovorka,,82,False,False
1958-06-15,Czechoslovakia,Argentina,Czechoslovakia,Václav Hovorka,,89,False,False
1958-06-15,West Germany,Northern Ireland,Northern Ireland,Peter McParland,,18,False,False
1958-06-15,West Germany,Northern Ireland,West Germany,Helmut Rahn,,20,False,False
1958-06-15,West Germany,Northern Ireland,Northern Ireland,Peter McParland,,60,False,False
1958-06-15,West Germany,Northern Ireland,West Germany,Uwe Seeler,,78,False,False
1958-06-15,France,Scotland,France,Raymond Kopa,,22,False,False
1958-06-15,France,Scotland,France,Just Fontaine,,44,False,False
1958-06-15,France,Scotland,Scotland,Sammy Baird,,58,False,False
1958-06-15,Paraguay,Yugoslavia,Yugoslavia,Radivoje Ognjanović,,18,False,False
1958-06-15,Paraguay,Yugoslavia,Paraguay,José Parodi,,20,False,False
1958-06-15,Paraguay,Yugoslavia,Yugoslavia,Todor Veselinović,,21,False,False
1958-06-15,Paraguay,Yugoslavia,Paraguay,Juan Bautista Agüero,,52,False,False
1958-06-15,Paraguay,Yugoslavia,Yugoslavia,Zdravko Rajkov,,73,False,False
1958-06-15,Paraguay,Yugoslavia,Paraguay,Jorge Lino Romero,,80,False,False
1958-06-15,Hungary,Mexico,Hungary,Lajos Tichy,,19,False,False
1958-06-15,Hungary,Mexico,Hungary,Lajos Tichy,,46,False,False
1958-06-15,Hungary,Mexico,Hungary,Károly Sándor,,54,False,False
1958-06-15,Hungary,Mexico,Hungary,József Bencsics,,69,False,False
1958-06-15,Brazil,Soviet Union,Brazil,not applicable Vavá,,3,False,False
1958-06-15,Brazil,Soviet Union,Brazil,not applicable Vavá,,77,False,False
1958-06-15,England,Austria,Austria,Karl Koller,,15,False,False
1958-06-15,England,Austria,England,Johnny Haynes,,56,False,False
1958-06-15,England,Austria,Austria,Alfred Körner,,71,False,False
1958-06-15,England,Austria,England,Derek Kevan,,74,False,False
1958-06-17,Northern Ireland,Czechoslovakia,Czechoslovakia,Zdeněk Zikán,,18,False,False
1958-06-17,Northern Ireland,Czechoslovakia,Northern Ireland,Peter McParland,,44,False,False
1958-06-17,Northern Ireland,Czechoslovakia,Northern Ireland,Peter McParland,,97,False,False
1958-06-17,Wales,Hungary,Hungary,Lajos Tichy,,33,False,False
1958-06-17,Wales,Hungary,Wales,Ivor Allchurch,,55,False,False
1958-06-17,Wales,Hungary,Wales,Terry Medwin,,76,False,False
1958-06-17,Soviet Union,England,Soviet Union,Anatoli Ilyin,,69,False,False
1958-06-19,Brazil,Wales,Brazil,not applicable Pelé,,66,False,False
1958-06-19,France,Northern Ireland,France,Maryan Wisnieski,,44,False,False
1958-06-19,France,Northern Ireland,France,Just Fontaine,,55,False,False
1958-06-19,France,Northern Ireland,France,Just Fontaine,,63,False,False
1958-06-19,France,Northern Ireland,France,Roger Piantoni,,68,False,False
1958-06-19,Sweden,Soviet Union,Sweden,Kurt Hamrin,,49,False,False
1958-06-19,Sweden,Soviet Union,Sweden,Agne Simonsson,,88,False,False
1958-06-19,West Germany,Yugoslavia,West Germany,Helmut Rahn,,12,False,False
1958-06-24,Brazil,France,Brazil,not applicable Vavá,,2,False,False
1958-06-24,Brazil,France,France,Just Fontaine,,9,False,False
1958-06-24,Brazil,France,Brazil,not applicable Didi,,39,False,False
1958-06-24,Brazil,France,Brazil,not applicable Pelé,,52,False,False
1958-06-24,Brazil,France,Brazil,not applicable Pelé,,64,False,False
1958-06-24,Brazil,France,Brazil,not applicable Pelé,,75,False,False
1958-06-24,Brazil,France,France,Roger Piantoni,,83,False,False
1958-06-24,Sweden,West Germany,West Germany,Hans Schäfer,,24,False,False
1958-06-24,Sweden,West Germany,Sweden,Lennart Skoglund,,32,False,False
1958-06-24,Sweden,West Germany,Sweden,Gunnar Gren,,81,False,False
1958-06-24,Sweden,West Germany,Sweden,Kurt Hamrin,,88,False,False
1958-06-28,France,West Germany,France,Just Fontaine,,16,False,False
1958-06-28,France,West Germany,West Germany,Hans Cieslarczyk,,18,False,False
1958-06-28,France,West Germany,France,Raymond Kopa,,27,False,True
1958-06-28,France,West Germany,France,Just Fontaine,,36,False,False
1958-06-28,France,West Germany,France,Yvon Douis,,50,False,False
1958-06-28,France,West Germany,West Germany,Helmut Rahn,,52,False,False
1958-06-28,France,West Germany,France,Just Fontaine,,78,False,False
1958-06-28,France,West Germany,West Germany,Hans Schäfer,,84,False,False
1958-06-28,France,West Germany,France,Just Fontaine,,89,False,False
1958-06-29,Brazil,Sweden,Sweden,Nils Liedholm,,4,False,False
1958-06-29,Brazil,Sweden,Brazil,not applicable Vavá,,9,False,False
1958-06-29,Brazil,Sweden,Brazil,not applicable Vavá,,32,False,False
1958-06-29,Brazil,Sweden,Brazil,not applicable Pelé,,55,False,False
1958-06-29,Brazil,Sweden,Brazil,Mário Zagallo,,68,False,False
1958-06-29,Brazil,Sweden,Sweden,Agne Simonsson,,80,False,False
1958-06-29,Brazil,Sweden,Brazil,not applicable Pelé,,90,False,False
1962-05-30,Uruguay,Colombia,Colombia,Francisco Zuluaga,,19,False,True
1962-05-30,Uruguay,Colombia,Uruguay,Luis Cubilla,,56,False,False
1962-05-30,Uruguay,Colombia,Uruguay,José Sasía,,75,False,False
1962-05-30,Chile,Switzerland,Switzerland,Rolf Wüthrich,,6,False,False
1962-05-30,Chile,Switzerland,Chile,Leonel Sánchez,,44,False,False
1962-05-30,Chile,Switzerland,Chile,Jaime Ramírez,,51,False,False
1962-05-30,Chile,Switzerland,Chile,Leonel Sánchez,,55,False,False
1962-05-30,Brazil,Mexico,Brazil,Mário Zagallo,,56,False,False
1962-05-30,Brazil,Mexico,Brazil,not applicable Pelé,,73,False,False
1962-05-30,Argentina,Bulgaria,Argentina,Héctor Facundo,,4,False,False
1962-05-31,Soviet Union,Yugoslavia,Soviet Union,Valentin Ivanov,,51,False,False
1962-05-31,Soviet Union,Yugoslavia,Soviet Union,Viktor Ponedelnik,,83,False,False
1962-05-31,Czechoslovakia,Spain,Czechoslovakia,Jozef Štibrányi,,80,False,False
1962-05-31,Hungary,England,Hungary,Lajos Tichy,,17,False,False
1962-05-31,Hungary,England,England,Ron Flowers,,60,False,True
1962-05-31,Hungary,England,Hungary,Flórián Albert,,71,False,False
1962-06-02,Yugoslavia,Uruguay,Uruguay,Ángel Cabrera,,19,False,False
1962-06-02,Yugoslavia,Uruguay,Yugoslavia,Josip Skoblar,,25,False,True
1962-06-02,Yugoslavia,Uruguay,Yugoslavia,Milan Galić,,29,False,False
1962-06-02,Yugoslavia,Uruguay,Yugoslavia,Dražan Jerković,,49,False,False
1962-06-02,Chile,Italy,Chile,Jaime Ramírez,,73,False,False
1962-06-02,Chile,Italy,Chile,Jorge Toro,,87,False,False
1962-06-02,England,Argentina,England,Ron Flowers,,17,False,True
1962-06-02,England,Argentina,England,Bobby Charlton,,42,False,False
1962-06-02,England,Argentina,England,Jimmy Greaves,,67,False,False
1962-06-02,England,Argentina,Argentina,José Sanfilippo,,81,False,False
1962-06-03,Soviet Union,Colombia,Soviet Union,Valentin Ivanov,,8,False,False
1962-06-03,Soviet Union,Colombia,Soviet Union,Igor Chislenko,,10,False,False
1962-06-03,Soviet Union,Colombia,Soviet Union,Valentin Ivanov,,11,False,False
1962-06-03,Soviet Union,Colombia,Colombia,Germán Aceros,,21,False,False
1962-06-03,Soviet Union,Colombia,Soviet Union,Viktor Ponedelnik,,56,False,False
1962-06-03,Soviet Union,Colombia,Colombia,Marcos Coll,,68,False,False
1962-06-03,Soviet Union,Colombia,Colombia,Antonio Rada,,72,False,False
1962-06-03,Soviet Union,Colombia,Colombia,Marino Klinger,,86,False,False
1962-06-03,West Germany,Switzerland,West Germany,Albert Brülls,,45,False,False
1962-06-03,West Germany,Switzerland,West Germany,Uwe Seeler,,59,False,False
1962-06-03,West Germany,Switzerland,Switzerland,Heinz Schneiter,,73,False,False
1962-06-03,Spain,Mexico,Spain,Joaquín Peiró,,90,False,False
1962-06-03,Hungary,Bulgaria,Hungary,Flórián Albert,,1,False,False
1962-06-03,Hungary,Bulgaria,Hungary,Flórián Albert,,6,False,False
1962-06-03,Hungary,Bulgaria,Hungary,Lajos Tichy,,8,False,False
1962-06-03,Hungary,Bulgaria,Hungary,Ernő Solymosi,,12,False,False
1962-06-03,Hungary,Bulgaria,Hungary,Flórián Albert,,53,False,False
1962-06-03,Hungary,Bulgaria,Bulgaria,Georgi Sokolov,,64,False,False
1962-06-03,Hungary,Bulgaria,Hungary,Lajos Tichy,,70,False,False
1962-06-06,Soviet Union,Uruguay,Soviet Union,Aleksei Mamykin,,38,False,False
1962-06-06,Soviet Union,Uruguay,Uruguay,José Sasía,,54,False,False
1962-06-06,Soviet Union,Uruguay,Soviet Union,Valentin Ivanov,,89,False,False
1962-06-06,West Germany,Chile,West Germany,Horst Szymaniak,,21,False,True
1962-06-06,West Germany,Chile,West Germany,Uwe Seeler,,82,False,False
1962-06-06,Brazil,Spain,Spain,not applicable Adelardo,,35,False,False
1962-06-06,Brazil,Spain,Brazil,not applicable Amarildo,,72,False,False
1962-06-06,Brazil,Spain,Brazil,not applicable Amarildo,,86,False,False
1962-06-07,Yugoslavia,Colombia,Yugoslavia,Milan Galić,,20,False,False
1962-06-07,Yugoslavia,Colombia,Yugoslavia,Dražan Jerković,,25,False,False
1962-06-07,Yugoslavia,Colombia,Yugoslavia,Milan Galić,,61,False,False
1962-06-07,Yugoslavia,Colombia,Yugoslavia,Vojislav Melić,,82,False,False
1962-06-07,Yugoslavia,Colombia,Yugoslavia,Dražan Jerković,,87,False,False
1962-06-07,Italy,Switzerland,Italy,Bruno Mora,,2,False,False
1962-06-07,Italy,Switzerland,Italy,Giacomo Bulgarelli,,65,False,False
1962-06-07,Italy,Switzerland,Italy,Giacomo Bulgarelli,,67,False,False
1962-06-07,Mexico,Czechoslovakia,Czechoslovakia,Václav Mašek,,1,False,False
1962-06-07,Mexico,Czechoslovakia,Mexico,Isidoro Díaz,,12,False,False
1962-06-07,Mexico,Czechoslovakia,Mexico,Alfredo del Águila,,29,False,False
1962-06-07,Mexico,Czechoslovakia,Mexico,Héctor Hernández,,90,False,True
1962-06-10,Brazil,England,Brazil,not applicable Garrincha,,31,False,False
1962-06-10,Brazil,England,England,Gerry Hitchens,,38,False,False
1962-06-10,Brazil,England,Brazil,not applicable Vavá,,53,False,False
1962-06-10,Brazil,England,Brazil,not applicable Garrincha,,59,False,False
1962-06-10,Chile,Soviet Union,Chile,Leonel Sánchez,,11,False,False
